id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
un-sc-sanctions.6908452,un-sc-sanctions,individual,MAULANA FAZLULLAH,MAULANA,FAZLULLAH,,,,,Al-Qaida (QDi.352),,"Commander of Tehrik-e Taliban Pakistan (TTP) (QDe.132) since 7 Nov. 2013.
            Led the local TTP in Pakistan’s northwest valley of Swat from 2007 to 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5859726",,,2015-04-07,,2018-01-13T13:40:56.797916
un-sc-sanctions.6908543,un-sc-sanctions,individual,TUAH FEBRIWANSYAH,TUAH,FEBRIWANSYAH,,,,,Al-Qaida (QDi.393),,"Leader of an Indonesia-based organization that has publicly sworn allegiance to Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115). Provided support to ISIL in the areas of recruitment, fundraising, and travel. Detained in Indonesia by Indonesian authorities as of 21 March 2015 and charged with terrorism offenses.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5943052",,,2016-04-20,,2018-01-13T13:40:56.828773
un-sc-sanctions.6908462,un-sc-sanctions,individual,PETER GADET,PETER,GADET,,,,General,SouthSudan (SSi.006),,"Appointed the SPLA-IO’s Deputy Chief of Staff for Operations on December
            21, 2014. Forces under his command targeted civilians, including women, in April 2014
            during an assault on Bentiu, including targeted killings on the basis of
            ethnicity. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5879076",,,2015-07-01,,2018-01-13T13:40:56.851889
un-sc-sanctions.2816345,un-sc-sanctions,individual,صالح قاسمي,SALAH EDDINE,GASMI,,,,,Al-Qaida (QDi.251),,"Belongs to the leadership and is in charge of information committee of the Organization of Al-Qaida in the Islamic Maghreb (QDe.014). Mother’s name is Yamina Soltane. Father’s name is Abdelaziz. Associated with Abdelmalek Droukdel (QDi.232). Arrested in Algeria on 16 Dec. 2012. Incarcerated at the El-Harrach prison in Algiers, as of August 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1529206",,,2008-07-03,2009-03-24,2018-01-13T13:40:56.873704
un-sc-sanctions.6908495,un-sc-sanctions,individual,HAROUN GAYE,HAROUN,GAYE,,,,,CAR (CFi.007),"Rapporteur of the political coordination of the Front Populaire pour la
                Renaissance de Centrafrique (FPRC)","Gaye is a leader of the Front Populaire pour la Renaissance de Centrafrique (FPRC) (not listed) a marginalized ex-Seleka armed group in Bangui. He is also a leader of the so-called “Defense Committee” of Bangui’s PK5 (known as PK5 Resistance’ or ‘Texas’) (not listed), which extorts money from residents and threatens and employs physical violence. Gaye was appointed on 2 November 2014 by Nourredine Adam (CFi.002) as rapporteur of the political coordination of the FPRC. On 9 May 2014, the Security Council Committee established by resolution 2127 (2013) on CAR included Adam on its sanctions list. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5915753",,,2015-12-17,,2018-01-13T13:40:56.897677
un-sc-sanctions.6908490,un-sc-sanctions,individual,Тархан Исмаилович Газиев,TARKHAN,ISMAILOVICH,GAZIEV,,,,Al-Qaida (QDi.366),,"As at Aug. 2015, leads Jamaat Tarkhan, a terrorist group that forms part of the Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115). Wanted by the authorities of the Russian Federation for terrorist crimes committed in its territory, including through an international arrest warrant. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5899822",,,2015-10-02,2015-12-10,2018-01-13T13:40:56.924087
un-sc-sanctions.112044,un-sc-sanctions,individual,AHMED KHALFAN GHAILANI,AHMED,KHALFAN,GHAILANI,,,,Al-Qaida (QDi.028),,"Apprehended in July 2004 and in custody for trial in the United States of
            America, as at October 2010. Review pursuant to Security Council resolution 1822 (2008)
            was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5947737",,,2001-10-17,2007-07-27,2018-01-13T13:40:56.950424
un-sc-sanctions.6908092,un-sc-sanctions,individual,نايف شنداخ ثامر غالب,NAYIF,SHINDAKH,THAMIR,,,,Iraq (IQi.045),,Died in 2003,,,2003-06-27,,2018-01-13T13:40:56.978484
un-sc-sanctions.6908094,un-sc-sanctions,individual,فاضل محمود غريب,FADIL,MAHMUD,GHARIB,,,,Iraq (IQi.047),,,,,2003-06-27,,2018-01-13T13:40:56.995179
un-sc-sanctions.111097,un-sc-sanctions,individual,عارف الله عارف غازی محمد,AREFULLAH,AREF,GHAZI MOHAMMAD,,,Maulavi,Taliban (TAi.030),Deputy Minister of Finance under the Taliban regime,"Directs Taliban ""front"" in Gelan District, Ghazni Province, Afghanistan
            as of mid-2013. Believed to be in Afghanistan/Pakistan border area. Belongs to Andar
            tribe. Review pursuant to Security Council resolution 1822 (2008) was concluded on 27
            Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427419",,,2001-01-31,2003-09-03,2018-01-13T13:40:57.012050
un-sc-sanctions.2816565,un-sc-sanctions,individual,عمر محمد قدير,AMOR,MOHAMED,GHEDEIR,,,,Al-Qaida (QDi.250),,"Associated with the Organization of Al-Qaida in the Islamic Maghreb
            (QDe.014). Located in Northern Mali as of Jun. 2008. Mother’s name is Benarouba Bachira.
            Father’s name is Mabrouk. He usurped the identity of Abid Hammadou, who allegedly died
            in Chad in 2004. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1529259",,,2008-07-03,2012-05-10,2018-01-13T13:40:57.034334
un-sc-sanctions.110579,un-sc-sanctions,individual,محمد عمر غلام نبی,MOHAMMED,OMAR,GHULAM NABI,,,Mullah,Taliban (TAi.004),"Leader of the Faithful ('Amir ul-Mumineen'), Afghanistan","Father's name is Ghulam Nabi, also known as Mullah Musafir. Left eye missing. Brother-in-law of Ahmad Jan Akhundzada Shukoor Akhundzada (TAi.109). Believed to be in Afghanistan/Pakistan border area. Belongs to Hotak tribe. Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. Reportedly deceased as of April 2013. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427394",,,2001-01-31,2003-09-03,2018-01-13T13:40:57.058447
un-sc-sanctions.6908492,un-sc-sanctions,individual,Заурбек Салимович Гучаев,ZAURBEK,SALIMOVICH,GUCHAEV,,,,Al-Qaida (QDi.367),,"As at Aug. 2015, one of the leaders of the Army of Emigrants and Supporters (QDe.148). Wanted by the authorities of the Russian Federation for terrorist crimes committed in its territory. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5899831",,,2015-10-02,,2018-01-13T13:40:57.080442
un-sc-sanctions.6908421,un-sc-sanctions,individual,KEVIN JORDAN AXEL,KEVIN,JORDAN,AXEL,,,,Al-Qaida (QDi.341),,"French terrorist fighter associated with Al-Nusrah Front for the People of the Levant (QDe.137) and the Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115). Facilitated foreign terrorist fighters travel from France to Syria. Activist in violent propaganda through the Internet. A warrant for his arrest was issued in 2014 by French authorities and executed in Jan. 2017 upon his expulsion from Turkey where he was arrested in Jun. 2016.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5818237",,,2014-09-23,2016-06-24,2018-01-13T13:40:57.100544
un-sc-sanctions.2989151,un-sc-sanctions,individual,بخت گل,BAKHT,GUL,,,,,Taliban (TAi.161),,"Communications assistant to Badruddin Haqqani (deceased). Also coordinates movement of Haqqani insurgents, foreign fighters and weapons in the Afghanistan/Pakistan border area. Belongs to Zadran tribe. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4721045",,,2012-06-27,2014-02-11,2018-01-13T13:40:57.126743
un-sc-sanctions.111952,un-sc-sanctions,individual,GUN GUN RUSMAN GUNAWAN,GUN GUN,RUSMAN,GUNAWAN,,,,Al-Qaida (QDi.218),,"Brother of Nurjaman Riduan Isamuddin (QDi.087). Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 8 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1429177",,,2006-04-21,2011-12-13,2018-01-13T13:40:57.142917
un-sc-sanctions.110943,un-sc-sanctions,individual,رستم حنفی حبیب الله,RUSTUM,HANAFI,HABIBULLAH,,,Maulavi,Taliban (TAi.069),Deputy Minister of Public Works under the Taliban regime,"Taliban member responsible for Nuristan Province, Afghanistan, as of May
            2007. Belongs to Nuristani tribe. Reportedly deceased in early 2012. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427427",,,2001-01-25,2003-09-03,2018-01-13T13:40:57.162923
un-sc-sanctions.6908070,un-sc-sanctions,individual,مزبان خضر هادي,MIZBAN,KHADR,HADI,,,,Iraq (IQi.023),,,,,2003-06-27,,2018-01-13T13:40:57.175870
un-sc-sanctions.111181,un-sc-sanctions,individual,گل احمد حكيمى,GUL AHMAD,HAKIMI,,,,Maulavi,Taliban (TAi.140),"Commercial Attache, Taliban Consulate General, Karachi,
                Pakistan","Believed to be in Afghanistan/Pakistan border area. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665175",,,2001-01-25,2003-09-03,2018-01-13T13:40:57.193723
un-sc-sanctions.111919,un-sc-sanctions,individual,سالم أحمد سالم حمدان,SALIM,AHMAD,SALIM,,,,Al-Qaida (QDi.003),,"Driver and private bodyguard to Usama bin Laden (deceased) from 1996
            until 2001. Transferred from United States custody to Yemen in Nov. 2008. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 8 Jul.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1474175",,,2001-01-25,2006-07-25,2018-01-13T13:40:57.215647
un-sc-sanctions.112033,un-sc-sanctions,individual,عادل بن الأزهر بن يوسف حمدي,ADEL,BEN AL-AZHAR,BEN YOUSSEF,,,,Al-Qaida (QDi.068),,"Deported from Italy to Tunisia on 28 February 2004. Serving a 12-year
            prison sentence in Tunisia for membership in a terrorist organization abroad as at Jan.
            2010. Arrested in Tunisia in 2013. Legally changed family name from Ben Soltane to Hamdi
            in 2014. Review pursuant to Security Council resolution 1822 (2008) was concluded on 21
            Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1418993",,,2002-09-03,2005-12-20,2018-01-13T13:40:57.244887
un-sc-sanctions.6908042,un-sc-sanctions,individual,OMAR HAMMAMI,OMAR,HAMMAMI,,,,,Somalia (SOi.010),,"Married to a Somali woman. Lived in Egypt in 2005 and moved to Somalia in
            2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5774980",,,2011-07-28,,2018-01-13T13:40:57.265892
un-sc-sanctions.6908125,un-sc-sanctions,individual,مكــي مصطفــى حمـودة,MAKI,MUSTAFA,HAMUDAT,,,,Iraq (IQi.078),,,,,2004-06-02,,2018-01-13T13:40:57.284512
un-sc-sanctions.6908589,un-sc-sanctions,individual,PAK HAN SE,PAK,HAN SE,,,,,DPRK (KPi.049),"Vice Chairman of the Second Economic Committee, which oversees the
                production of the DPRK’s ballistic missiles","Directs the activities of Korea Mining Development Corporation, the DPRK’s premier arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons.",,,2017-06-02,,2018-01-13T13:40:57.307741
un-sc-sanctions.110917,un-sc-sanctions,individual,دین محمد حنیف,DIN MOHAMMAD,HANIF,,,,Qari,Taliban (TAi.043),"a) Minister of Planning under the Taliban regime b) Minister of Higher
                Education under the Taliban regime",Member of Taliban Supreme Council responsible for Takhar and Badakhshan provinces. Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. Picture available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1493613,,,2001-01-25,2003-09-03,2018-01-13T13:40:57.330579
un-sc-sanctions.112075,un-sc-sanctions,individual,ISNILON TOTONI HAPILON,ISNILON,TOTONI,HAPILON,,,,Al-Qaida (QDi.204),,"Senior leader of Abu Sayyaf Group (ASG) (QDe.001). Leader of local affiliates of the Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (AQI) (QDe.115), in the southern Philippines as of May 2017. Physical description: eye colour: brown; hair colour: brown; height: 5 feet 6 inches – 168 cm; weight: 120 pounds – 54 kg; build: slim; complexion: light-skinned; has facial birthmarks. Review pursuant to Security Council resolution 1822 (2008) was concluded on 8 Jun. 2010. Wanted by the Philippines authorities for terrorist offences and by authorities of the United States of America for involvement in terrorist acts.  Photos included in  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5950661",,,2005-12-06,2017-10-04,2018-01-13T13:40:57.355378
un-sc-sanctions.2854925,un-sc-sanctions,individual,阿不都·哈克,ABDUL,HAQ,,,,,Al-Qaida (QDi.268),,Overall leader and commander of the Eastern Turkistan Islamic Movement (QDe.088). Involved in fundraising and recruitment for this organization. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1558612,,,2009-04-15,2011-12-13,2018-01-13T13:40:57.381393
un-sc-sanctions.110915,un-sc-sanctions,individual,جلال الدين حقانى,JALALUDDIN,HAQQANI,,,,Maulavi,Taliban (TAi.040),Minister of Frontier Affairs under the Taliban regime,"Father of Sirajuddin Jallaloudine Haqqani (TAi.144), Nasiruddin Haqqani
            (TAi.146) and Badruddin Haqqani (deceased). Brother of Mohammad Ibrahim Omari (TAi.042)
            and Khalil Ahmed Haqqani (TAi.150). He is an active Taliban leader. Believed to be in
            Afghanistan/Pakistan border area. Head of the Taliban Miram Shah Shura as at 2008.
            Belongs to Zadran tribe. Review pursuant to Security Council resolution 1822 (2008) was
            concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427400",,,2001-01-31,2003-09-03,2018-01-13T13:40:57.412566
un-sc-sanctions.2960150,un-sc-sanctions,individual,خلیل احمد حقانی,KHALIL,AHMED,HAQQANI,,,Haji,Taliban (TAi.150),,"Senior member of the Haqqani Network (TAe.012), which operates out of
            North Waziristan in the Federally Administered Tribal Areas of Pakistan. Has previously
            traveled to, and raised funds in, Dubai, United Arab Emirates. Brother of Jalaluddin
            Haqqani (TAi.040) and uncle of Sirajuddin Jallaloudine Haqqani (TAi.144). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1929286",,,2011-02-09,2012-06-01,2018-01-13T13:40:57.431879
