id,source,type,leader_name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-cia-world-leaders.a25b4921573688a3aa3b66aa069125ff731d8512,us-cia-world-leaders,individual,Milorad DODIK,,,,,,,Bosnia and Herzegovina,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.709516
us-cia-world-leaders.9bc7a2ff4b1fd955d7c8e0f66660afe89ee2f39e,us-cia-world-leaders,individual,Josip JERKOVIC,,,,,,,Bosnia and Herzegovina,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.727291
us-cia-world-leaders.b53e4d0d6a1ec8f8b79f1ef33a5903b851948bcf,us-cia-world-leaders,individual,Ramiz SALKIC,,,,,,,Bosnia and Herzegovina,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.743031
us-cia-world-leaders.ec3a9a1210c0a1029d4f3222ef2c29739830a5a2,us-cia-world-leaders,individual,Zeljka CVIJANOVIC,,,,,,,Bosnia and Herzegovina,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.754788
us-cia-world-leaders.6f830c2af41eaf0de7115db635a0d61b8f7abdfb,us-cia-world-leaders,individual,Stevo MIRJANIC,,,,,,,Bosnia and Herzegovina,Min. of Agriculture,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.766251
us-cia-world-leaders.df3c5159049c85438cec6477673fd74cce8c7097,us-cia-world-leaders,individual,Zlatan KLOKIC,,,,,,,Bosnia and Herzegovina,Min. of Economic Relations & Coordination,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.777362
us-cia-world-leaders.99db3946d301ba96d2b4f528c427e4cc07c5540b,us-cia-world-leaders,individual,Dane MALESEVIC,,,,,,,Bosnia and Herzegovina,Min. of Education & Culture,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.788125
us-cia-world-leaders.e4bca4e505fd2bf549b60ce6e829ada0e64f5a55,us-cia-world-leaders,individual,Zoran TEGELTIJA,,,,,,,Bosnia and Herzegovina,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.801148
us-cia-world-leaders.a1bfbb4a1cfcebe00dfea64e4fc98741b9fa64be,us-cia-world-leaders,individual,Dragan BOGDANIC,,,,,,,Bosnia and Herzegovina,Min. of Health & Social Protection,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.813412
us-cia-world-leaders.1ef1a89be02c3dff43434c9570f8d046f534e46c,us-cia-world-leaders,individual,Petar DJOKIC,,,,,,,Bosnia and Herzegovina,"Min. of Industry, Energy, & Mining",,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.827475
us-cia-world-leaders.02b5fca7865847da2351a9b6a1976a0ab4fdcd0e,us-cia-world-leaders,individual,Dragan LUKAC,,,,,,,Bosnia and Herzegovina,Min. of Internal Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.841665
us-cia-world-leaders.c9f1171f7eddd72376ab18e7c282d20b4c116ca0,us-cia-world-leaders,individual,Anton KASIPOVIC,,,,,,,Bosnia and Herzegovina,Min. of Justice,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.855273
us-cia-world-leaders.d66ec2c5d3c928c98124584bf08e5eb5e818acdf,us-cia-world-leaders,individual,Milenko SAVANOVIC,,,,,,,Bosnia and Herzegovina,Min. of Labor & Veterans Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.869852
us-cia-world-leaders.809178da53c6c22cb265cafbb5efcdcd1e2df2a2,us-cia-world-leaders,individual,Lejla RESIC,,,,,,,Bosnia and Herzegovina,Min. of Public Admin. & Local Self-Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.886200
us-cia-world-leaders.8b117e5a93a90d0e993d8f0e647a6cfe7120d8e2,us-cia-world-leaders,individual,Davor CORDAS,,,,,,,Bosnia and Herzegovina,Min. of Refugees & Displaced Persons,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.899534
us-cia-world-leaders.ec49a917995df6effe45062cf12c8f0fc7951e3e,us-cia-world-leaders,individual,Jasmin KOMIC,,,,,,,Bosnia and Herzegovina,Min. of Science & Technology,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:52.918088
us-cia-world-leaders.4e040a8314b2b9852286b4e1368515cefc8a0c65,us-cia-world-leaders,individual,Predrag GLUHAKOVIC,,,,,,,Bosnia and Herzegovina,Min. of Trade & Tourism,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:53.030906
us-cia-world-leaders.beb4aace01ccbd9bba4bef6ee7afdea47abe06e7,us-cia-world-leaders,individual,Nedjo TRNINIC,,,,,,,Bosnia and Herzegovina,Min. of Transport & Communications,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:53.048618
us-cia-world-leaders.b3ba508ea6c39cade78fed364d35351b44b00dd9,us-cia-world-leaders,individual,Srebrenka GOLIC,,,,,,,Bosnia and Herzegovina,Min. of Urban Planning & Ecology,,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:53.070330
us-cia-world-leaders.fed5f37113c9f5dc8032e02d056ae1202ef4208a,us-cia-world-leaders,individual,Jasmina DAVIDOVIC,,,,,,,Bosnia and Herzegovina,"Min. of Youth, Families, & Sport",,https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,,,2016-11-23,2018-03-09T16:11:53.084863
us-cia-world-leaders.b05c71316b3bd1853636611fe19960eea0212ce6,us-cia-world-leaders,individual,Seretse Khama Ian KHAMA,,,,,,,Botswana,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.613072
us-cia-world-leaders.79e73b6a32fe048390849da0c9321a7d826b5dfe,us-cia-world-leaders,individual,Mokgweetsi Eric MASISI,,,,,,,Botswana,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.631472
us-cia-world-leaders.8205d7f7686621ba54cb4a68c6ccff95c0ab7913,us-cia-world-leaders,individual,Patrick RALOTSIA,,,,,,,Botswana,Min. of Agriculture,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.651484
us-cia-world-leaders.41150284997aee5606b414f2911e12ecef7c575e,us-cia-world-leaders,individual,Unity DOW,,,,,,,Botswana,Min. of Basic Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.671269
us-cia-world-leaders.937735e1ee2d783e3c4acc6a5529c8147e00a353,us-cia-world-leaders,individual,Shaw KGATHI,,,,,,,Botswana,"Min. of Defense, Justice, & Security",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.693172
us-cia-world-leaders.f6cb484464d2934484dbebc44981f614ce2b0c59,us-cia-world-leaders,individual,Tshenolo MABEO,,,,,,,Botswana,"Min. of Employment, Labor Productivity, & Skills Development",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.712717
us-cia-world-leaders.f57916ebd9d41bf1d03d9c2fd9004a5e54bf00cd,us-cia-world-leaders,individual,Tshekedi KHAMA,,,,,,,Botswana,"Min. of Environment, Wildlife, & Tourism",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.729143
us-cia-world-leaders.bf6ad7a1949054c2586c312d22f82cb4d2cccca7,us-cia-world-leaders,individual,Ontefetse Kenneth MATAMBO,,,,,,,Botswana,Min. of Finance & Economic Development Planning,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.744357
us-cia-world-leaders.653e5c3bb55d18b6cbcc847aa4789eab8397468e,us-cia-world-leaders,individual,Dorcas MAKGATO-MALESU,,,,,,,Botswana,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.759339
us-cia-world-leaders.5fbc563b0d6917079a48b676939cfdf405931dbe,us-cia-world-leaders,individual,Nonofo MOLEFHI,,,,,,,Botswana,"Min. of Infrastructure, Science, & Technology",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.783088
us-cia-world-leaders.192702b16b94d009c81e6ca588ce6c866f9e8bdf,us-cia-world-leaders,individual,Pelonomi VENSON-MOITOI,,,,,,,Botswana,Min. of International Affairs & Cooperation,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.806931
us-cia-world-leaders.826bcfe099a57df31861236eda6c7f5331f9eb23,us-cia-world-leaders,individual,Vincent SERETSE,,,,,,,Botswana,"Min. of Investment, Trade, & Industry",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.827602
us-cia-world-leaders.c7a0fc2cfe1e2dd4f15fd5d2dbab3114f4acdedb,us-cia-world-leaders,individual,Prince MAELE,,,,,,,Botswana,"Min. of Lands Management, Water, & Sanitation Services",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.853633
us-cia-world-leaders.5ecbdc791e6a43a2983d6835c6e5cd0453733237,us-cia-world-leaders,individual,Slumber TSOGWANE,,,,,,,Botswana,Min. of Local Govt. & Rural Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.866897
us-cia-world-leaders.14cc67ef237f080372f60ca6da7e2ceee2fa206d,us-cia-world-leaders,individual,Sadique KEBONANG,,,,,,,Botswana,"Min. of Mineral Resource, Green Technology, & Energy Security",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.878898
us-cia-world-leaders.204ecef42f4e02a7f86996e129f7acc34e90bcc5,us-cia-world-leaders,individual,Edwin Jenamiso BATSHU,,,,,,,Botswana,"Min. of Nationality, Immigration, & Gender Affairs",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.909753
us-cia-world-leaders.528fb4eb21c68110dc9710d637913ad4b5ac16ce,us-cia-world-leaders,individual,Eric Mothusi MOLALE,,,,,,,Botswana,"Min. of Presidential Affairs, Governance, & Public Administration",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.927149
us-cia-world-leaders.575527567ff1cbacc0052646e227af335585c0ec,us-cia-world-leaders,individual,Alfred MADIGELE,,,,,,,Botswana,"Min. of Tertiary Education, Research, Science, & Technology",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.943190
us-cia-world-leaders.1fe68ae0947267d0b845d868be2cb40112641478,us-cia-world-leaders,individual,Kitso MOKAILA,,,,,,,Botswana,Min. of Transport & Communication,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.959663
us-cia-world-leaders.ceca8baf80b6f20e552a490a5b8f718a4c6afc35,us-cia-world-leaders,individual,Thapelo OLOPENG,,,,,,,Botswana,"Min. of Youth Empowerment, Sport, & Culture",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.975678
us-cia-world-leaders.30b324d37f0098aae8bdb5a38f655cd44f8ce7a1,us-cia-world-leaders,individual,Athalia MOLOKOMME,,,,,,,Botswana,Attorney Gen.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:53.989200
us-cia-world-leaders.4fa79e4c66794fe9c2a368dab1fa6a3a8280bdbf,us-cia-world-leaders,individual,Linah MOHOHLO,,,,,,,Botswana,"Governor, Bank of Botswana",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:54.004844
us-cia-world-leaders.2c9359c53ea4dfadf41c5cd41308016fb8f1ef35,us-cia-world-leaders,individual,David John NEWMAN,,,,,,,Botswana,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:54.023240
us-cia-world-leaders.97deea52cb92fd15fa09a3a6bf91225eaffe148b,us-cia-world-leaders,individual,Charles Thembani NTWAAGAE,,,,,,,Botswana,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,,,2018-03-09,2018-03-09T16:11:54.038513
us-cia-world-leaders.d22c951bb01a19bc17b3326060abc10debddeb78,us-cia-world-leaders,individual,Michel Miguel Elias TEMER Lulia,,,,,,,Brazil,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.658845
us-cia-world-leaders.b40bc7a3434f039d36c0cd25773c958fee7f0895,us-cia-world-leaders,individual,Eliseu PADILHA,,,,,,,Brazil,Chief of the Civilian Household of the Presidency,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.673632
us-cia-world-leaders.eda44df8127ef13647daaad14386d325ef688505,us-cia-world-leaders,individual,Patrus ANANIAS,,,,,,,Brazil,Min. of Agrarian Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.690561
us-cia-world-leaders.ffb939f2b63f95c3d5c24a3cc189a87a55dacb0e,us-cia-world-leaders,individual,Blairo MAGGI,,,,,,,Brazil,"Min. of Agriculture, Livestock, & Supply",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.706022
us-cia-world-leaders.a004b87a0749fa460d0ce2dde854a4d78133145e,us-cia-world-leaders,individual,Bruno ARAUJO,,,,,,,Brazil,Min. of Cities,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.721289
us-cia-world-leaders.65c59af6c50fbd57be83db97f2a4be6bb923789b,us-cia-world-leaders,individual,Andre FIGUEIREDO,,,,,,,Brazil,Min. of Communications,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.740048
us-cia-world-leaders.b6ff0de56ac427c8a91f88f7ae7d43b660b46fd7,us-cia-world-leaders,individual,Raul Belens JUNGMANN Pinto,,,,,,,Brazil,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.751771
us-cia-world-leaders.f3d7a832257c74b20012a9c73363289a870cbe97,us-cia-world-leaders,individual,Mendonca FILHO,,,,,,,Brazil,Min. of Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.803746
us-cia-world-leaders.85f697797417c248aed3fd929f3010b365e30107,us-cia-world-leaders,individual,Jose SARNEY Filho,,,,,,,Brazil,Min. of the Environment,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.831989
us-cia-world-leaders.cfd7504bcfbd5309e987b95a1722cd3f48c8c896,us-cia-world-leaders,individual,Henrique MEIRELLES,,,,,,,Brazil,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.848839
us-cia-world-leaders.9e9b81f9da9cda3d2a253db54c5a6e44a97b3f4a,us-cia-world-leaders,individual,Jose SERRA,,,,,,,Brazil,Min. of Foreign Relations,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.866872
us-cia-world-leaders.860195b82cab707ea8e8c834103cb9b43944748a,us-cia-world-leaders,individual,Riccardo BARROS,,,,,,,Brazil,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.886557
us-cia-world-leaders.2335caddd9abd766ab1321b8c9f0b1747d30f325,us-cia-world-leaders,individual,Marcos PEREIRA,,,,,,,Brazil,"Min. of Industry, External Commerce, & Services",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.915194
us-cia-world-leaders.efdc7969c14d4b6b96ad22d2ecd399d5180b6f0e,us-cia-world-leaders,individual,Alexandre DE MORAES,,,,,,,Brazil,Min. of Justice & Citizenship,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.936734
us-cia-world-leaders.5eac2c2880f6ca1cb9506d7485f515efc9893c9b,us-cia-world-leaders,individual,Ronaldo NOGUEIRA,,,,,,,Brazil,Min. of Labor,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.953328
us-cia-world-leaders.6b0b04734e9b2a4f613e59d9a62fb22f6da15755,us-cia-world-leaders,individual,Fernando COELHO Filho,,,,,,,Brazil,Min. of Mines & Energy,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.969598
us-cia-world-leaders.41a54598ec36b95b196c7ea2cea83fa7eed55951,us-cia-world-leaders,individual,Helder BARBALHO,,,,,,,Brazil,Min. of National Integration,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:54.990614
us-cia-world-leaders.334ab512b72731e08b66b3c7641c46b30b505e52,us-cia-world-leaders,individual,Gilberto KASSAB,,,,,,,Brazil,"Min. of Science, Technology, Innovation, & Communications",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.027062
us-cia-world-leaders.926d032366af79d93a1fbc747bf30ae45efbfb57,us-cia-world-leaders,individual,Osmar TERRA,,,,,,,Brazil,Min. of Social Development & Agricultural Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.048890
us-cia-world-leaders.b0909c58f535abc748b9cb49acaf8a2663f9834e,us-cia-world-leaders,individual,Leonardo PICCIANI,,,,,,,Brazil,Min. of Sports,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.077070
us-cia-world-leaders.d9fd7922c4b543a19695ab491288646c5779824a,us-cia-world-leaders,individual,Marx BELTRAO,,,,,,,Brazil,Min. of Tourism,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.097040
us-cia-world-leaders.eba6bcf961e522c480409f108762c864074c8089,us-cia-world-leaders,individual,Torquato JARDIM,,,,,,,Brazil,"Min. of Transparency, Monitoring, & Control",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.112996
us-cia-world-leaders.8dc3a5a223277094d64665d832157b980bfaffcd,us-cia-world-leaders,individual,Mauricio QUINTELLA,,,,,,,Brazil,"Min. of Transportation, Ports, & Civil Aviation",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.126097
us-cia-world-leaders.c531bb71404930af1e03d4d4e843996890b44c89,us-cia-world-leaders,individual,Grace MENDONCA,,,,,,,Brazil,"Head, Office of the Solicitor Gen.",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.148230
us-cia-world-leaders.5f81d347f1a3a5481a231f0f92a57deeb26a9f9d,us-cia-world-leaders,individual,Ilan GOLDFAJN,,,,,,,Brazil,"Pres., Central Bank",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.175053
us-cia-world-leaders.6623e520c1f8a062fafd5c2ceddb5fe20267d078,us-cia-world-leaders,individual,Sergio AMARAL,,,,,,,Brazil,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.195320
us-cia-world-leaders.5e51748fff3ea84557bbb3a08b5573a342756538,us-cia-world-leaders,individual,Mauro Luiz Iecker VIEIRA,,,,,,,Brazil,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/BR.html,,,2016-11-29,2018-03-09T16:11:55.213801
